ï»¿Team;Year;Category;Picture Front;Picture Back (if different);Difference to previous;Kevin;Special Edition ?;URL Front;URL Back
AR Monex;2023;;Aucune description de photo disponible.;;Eva bottom right;;;monex_23;
AR Monex;2022;;Aucune description de photo disponible.;;x;;;monex_22;
AR Monex;2024;;Picture;;x;;;;
AR Monex;;;Picture;;;;;;
Arabay;2024;;Picture;;;;;;
Arabay;2024;;Peut Ãªtre une image de texte;;;;;;
Araphoe Hincapie;2019;;musette 2019 arapahoe;;x;;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-arapahoe.jpg;
Area Zero Pro Team;2014;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Area-Zero14(1).jpg;
Argentina;2012;Nation;musette 2012 argentina vittal;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2012-argentina-vittal.jpg;
Argentina;2013;Nation;Same as previous year;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2013-argentina-vittal-mmr-spiuk.jpg;
Argentina;2017;Nation;Aucune description de photo disponible.;;x;;;argentina_17;
Ariostea;1993;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Ariostea.jpg;
Ariostea;1992;Profesional;Picture;;square format;;;http://www.zonadeavituallamiento.es/images/Ariostea92.jpg;
Ariostea-Gres;1987;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Ariostea87.jpg;
Arkea B&B;2024;UCI WorldTeam;Peut Ãªtre une image de texte;;x;x;;arkea_24;
ArmÃ©e de Terre;2015;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Armee-Terre15.jpg;
ArmÃ©e de Terre;2016;UCI Europa Tour Continental;Picture;;colorful;x;;http://www.zonadeavituallamiento.es/images/Armee-Terre16.jpg;
ArmÃ©e de Terre;2017;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Armee-Terre16.jpg;
Artiach-Filipinos-ChiquilÃ­n;1993;Profesional;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Artiach93(a).jpg;http://www.zonadeavituallamiento.es/images/Artiach93(b).jpg
Artiach-Royal;1990;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Royal90.jpg;
Artiach-Royal;1991;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Artiach-Royal91.jpg;
Artiach-Royal-Fruco;1992;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Artiach92.jpg;
Asics-CGA;1997;TT I;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Asics97.jpg;
ASLK-Eddy Merckx;--;Elite 2;Picture;;Eddy Merckx bottom;;;http://www.zonadeavituallamiento.es/images/ASLK-CGER(1).jpg;
ASLK-Eddy Merckx;--;Elite 2;Picture;;x;;;http://www.zonadeavituallamiento.es/images/ASLK-CGER(2).jpg;
ASLK-Eddy Merckx;--;Elite 2;Picture;;Eddy Merckx top;;;http://www.zonadeavituallamiento.es/images/ASLK-CGER(3).jpg;
Asport Luxembourg;2011;;musette 2011 luxemburgo asport;;;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2011-luxemburgo-asport.jpg;
Astana;2006;UCI ProTour;Picture;Picture;x;;;http://www.avesdeburgos.com/ciclismo/images/Astana06-1.jpg;
Astana;2007;UCI ProTour;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Astana07.jpg;
Astana;2008;UCI ProTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Astana08.jpg;
Astana;2009;UCI ProTour;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Astana09.jpg;
Astana;2010;UCI ProTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Astana10.jpg;
Astana City;2016;UCI Asia Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Seven-Rivers16.jpg;
Astana City;2018;;Aucune description de photo disponible.;;x;x;;astana_18;
Astana Premier Tech;2021;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Astana21.jpg;
Astana Premier Tech;2022;UCI WorldTeam;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Astana21.jpg;
Astana Pro Team;2012;UCI WorldTour;Picture;;Samruk gold - bottom middle;x;;http://www.zonadeavituallamiento.es/images/Astana11(2).jpg;
Astana Pro Team;2012;UCI WorldTour;Picture;;SIS - bottom right;x;;http://www.zonadeavituallamiento.es/images/Astana12.jpg;
Astana Pro Team;2013;UCI WorldTour;Picture;;Smaller MOA than 2012 - bottom right;x;;http://www.zonadeavituallamiento.es/images/Astana13(2).jpg;
Astana Pro Team;2013;UCI WorldTour;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Astana13.jpg;
Astana Pro Team;2014;UCI WorldTour;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Astana(1)14(a).jpg;http://www.zonadeavituallamiento.es/images/Astana(1)14(b).jpg
Astana Pro Team;2015;UCI WorldTour;Picture;Picture;Air Astana;;;http://www.zonadeavituallamiento.es/images/Astana15.jpg;http://www.zonadeavituallamiento.es/images/Astana15(b).jpg
Astana Pro Team;2016;UCI WorldTour;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Astana(1)16(a).jpg;
Astana Pro Team;2016;UCI WorldTour;Picture;Picture;Expo 2017;x;;http://www.zonadeavituallamiento.es/images/Astana(2)16(a).jpg;http://www.zonadeavituallamiento.es/images/Astana(2)16(b).jpg
Astana Pro Team;2017;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Astana17.jpg;
Astana Pro Team;2018;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Astana18.jpg;
Astana Pro Team;2019;UCI WorldTour;Picture;;Big Giordana bottom right;x;;http://www.zonadeavituallamiento.es/images/Astana19.jpg;
Astana Pro Team;2020;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Astana20.jpg;
Astana Qazaqstan;2024;UCI WorldTeam;Peut Ãªtre une image de texte;;x;x;;astana_24;
Astana Qazaqstan Team;2022;UCI WorldTeam;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Astana22.jpg;
Astana Qazaqstan Team;2023;UCI WorldTeam;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Astana2223.jpg;
A-Style Somn;2008;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/A-Style.jpg;
Atal Ofmega;1986;;musette 1986 atala ofmega;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-1986-atala-ofmega.jpg;
Atala;;;post;post;x;;;;
Atlas Personal;2010;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Atlas10.jpg;
Atlas Personal;2011;UCI Europa Tour Continental;Picture;;No mÃ¶bel markl;x;;http://www.zonadeavituallamiento.es/images/Atlas11.jpg;
Atlas Personal-Jakroo;2012;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Atlas11.jpg;
Atlas Personal-Jakroo;2013;UCI Europa Tour Continental;Picture;;Jakrod;;;http://www.zonadeavituallamiento.es/images/Atlas13.jpg;
Atlas-Romer's HausbÃ¤ckerei;2005;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/OTC08.jpg;
Atlas-Romer's HausbÃ¤ckerei;2006;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/OTC08.jpg;
ATT Investments;2023;;Aucune description de photo disponible.;;x;x;;att_23;
ATT Investments;2024;Continental;;;x;;;https://www.facebook.com/photo/?fbid=3635463283408939&set=a.3590542657901002;
Atum General/Tavira;2020;UCI Europa Tour Continental;musette 2020 tavira;;x;;;https://lakarra.net/wp-content/uploads/2021/02/musette-2020-tavira.jpeg;
Atum General/Tavira;2021;UCI Europa Tour Continental;musette 2021 atum general tavira;;x;;;https://lakarra.net/wp-content/uploads/2022/01/musette-2021-atum-general-tavira.jpeg;
Atum General/Tavira;2021;UCI Europa Tour Continental;musette 2021 conservas ramirez tavira;;x;;;https://lakarra.net/wp-content/uploads/2022/01/musette-2021-conservas-ramirez-tavira.jpeg;
Atum General/Tavira;2022;;musette 2022 tavira atum general;;Smaller logos and blue straps;;;https://lakarra.net/wp-content/uploads/2023/01/musette-2022-tavira-atum-general.jpeg;
Auber 93;2004;TT III;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Inkospor-BigMat(2).jpg;
Auber 93;2005;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Inkospor-BigMat(2).jpg;
Auber 93;2006;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Inkospor-BigMat(2).jpg;
Auber 93;2007;UCI Europa Tour Continental;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/Auber93-07.jpg;
Auber 93;2008;UCI Europa Tour Continental;Picture;Picture;x;;;http://www.zonadeavituallamiento.es/images/Auber93-08(a).jpg;http://www.zonadeavituallamiento.es/images/Auber93-08(b).jpg
Auber 93;2009;UCI Europa Tour Continental;Picture;Picture;x;;;http://www.zonadeavituallamiento.es/images/Auber93-0910(a).jpg;http://www.zonadeavituallamiento.es/images/Auber93-0910(b).jpg
Auber 93;2015;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Auber93-15.jpg;
Aubervilliers 93-Peugeot;1996;TT II;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/Auber96.jpg;
Aurum Hotels;2007;UCI Europa Tour Continental;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Aurum-Hotels07.jpg;
Australia;2012;Nation;musette 2012 australia;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2012-australia.jpg;
Australia;2014;Nation;musette 2014 orica ais australia;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2014-orica-ais-australia.jpg;
Australia;2018;Nation;Same as previous year;;x;;;https://www.facebook.com/photo/?fbid=2053563781598905&set=a.2020848098203807;
Australia;2019;Nation;Same as previous year;;x;;;https://www.facebook.com/photo/?fbid=2369757099979570&set=a.2228225577466057;
Australia;2021;Nation;Aucune description de photo disponible.;;x;x;;australia_21;
Austria;2010;Nation;musette 2010 austria;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2010-austria.jpg;
Austria;2018;Nation;Aucune description de photo disponible.;;x;;;austria_18;
Austria;2022;Nation;musette 2022 austria;;x;;;https://lakarra.net/wp-content/uploads/2023/01/musette-2022-austria.jpeg;
Autronic C.C. ViguÃ©s;2014;Elite-Sub23;Picture;;;;;http://www.zonadeavituallamiento.es/images/Vigo14.jpg;
AV Villas;2019;;Aucune description de photo disponible.;;x;;;avvillas_19;
Aviludo-Louletano;2019;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Louletano18.jpg;
Aviludo-Louletano;2021;;musette 2021 louletano loule concelho;;x;x;;https://lakarra.net/wp-content/uploads/2022/01/musette-2021-louletano-loule-concelho.jpeg;
Aviludo-Louletano;2022;;musette 2022 louletano aviludo;;x;x;;https://lakarra.net/wp-content/uploads/2023/01/musette-2022-louletano-aviludo.jpeg;
Aviludo-Louletano;2023;;Peut Ãªtre une image de texte qui dit â€™PACTO FonydoAdro do Adro Aviludo. ony AUTONÃ“VENHOVOSEUSADOS Î‘Î¤ÎŸÎœÏŒÎ½Îµ HOVOS USADOS LOULETANO L.D.C. c. IMOPROMO loulÃ© concelho JORE OA JORB LASâ€™;;x;;;avijudo_23;
Aviludo-Louletano-Uli;2018;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Louletano18.jpg;
AVP-Viditel;1985;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/AVP-Viditel.jpg;
AWT Greenway;2015;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/AWT15.jpg;
AWT Greenway;2016;UCI Europa Tour Continental;Same as previous year;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2016-awt-greenway-kalas-2.jpg;
Axa Cycling Team;2003;TT III;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Axa-VVZ.jpg;
Axa Cycling Team;2004;TT III;Picture;;No VZ sponsor;x;;http://www.avesdeburgos.com/ciclismo/images/Axa05.jpg;
Axa Cycling Team;2004;TT III;Picture;;square format;;;http://www.zonadeavituallamiento.es/images/Axa04.jpg;
Axa Pro-Cycling Team;2005;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/Axa05.jpg;
Axa-VVZ Professional Cycling Team;2002;TT III;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Axa-VVZ.jpg;
Axeon Hagens Berman;2016;UCI AmÃ©rica Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Axeon1617.jpg;
Axeon Hagens Berman;2017;UCI AmÃ©rica Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Axeon1617.jpg;
B&B Hotels Vital Concept;2020;UCI Europa Tour Continental Profesional;musette 2020 vital concept bb men in glaz;musette 2020 vital concept bb men in glaz trasera;x;x;;https://lakarra.net/wp-content/uploads/2021/02/musette-2020-vital-concept-bb-men-in-glaz.jpeg;https://lakarra.net/wp-content/uploads/2021/02/musette-2020-vital-concept-bb-men-in-glaz-trasera.jpeg
B&B Hotels Vital Concept;2021;UCI Europa Tour Continental Profesional;musette 2021 bb hotels vital concept;musette 2021 bb hotels vital concept men in glaz trasera;x;x;;https://lakarra.net/wp-content/uploads/2022/01/musette-2021-bb-hotels-vital-concept.jpeg;https://lakarra.net/wp-content/uploads/2022/01/musette-2021-bb-hotels-vital-concept-men-in-glaz-trasera.jpeg
B&B Hotels Vital Concept;2022;UCI Europa Tour Continental Profesional;Picture;Aucune description de photo disponible.;x;x;;https://lakarra.net/wp-content/uploads/2022/01/musette-2021-bb-hotels-vital-concept.jpeg;https://lakarra.net/wp-content/uploads/2022/01/musette-2021-bb-hotels-vital-concept-men-in-glaz-trasera.jpeg
B&S Wegenbouw-Elro Snacks;1982;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/BS-Elro82.jpg;
Baby Dump Qute;2017;;musette 2017 baby dump qute;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2017-baby-dump-qute.jpg;
Bahrain-McLaren;2020;UCI WorldTour;musette 2020 bahrain le col vuelta;;x;;Vuelta;https://lakarra.net/wp-content/uploads/2021/02/musette-2020-bahrain-le-col-vuelta.jpeg;
Bahrain-McLaren;2020;UCI WorldTour;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Bahrain-McLaren20(a).jpg;http://www.zonadeavituallamiento.es/images/Bahrain-McLaren20(b).jpg
Bahrain-Merida;2017;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Bahrain-Merida17.jpg;
Bahrain-Merida;2018;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Bahrain-Merida18.jpg;
Bahrain-Merida;2019;UCI WorldTour;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Bahrain-Merida19(a).jpg;http://www.zonadeavituallamiento.es/images/Bahrain-Merida19(b).jpg
Bahrain-Victorious;2021;UCI WorldTeam;Picture;;Nalini - middle;x;;https://lakarra.net/wp-content/uploads/2022/01/musette-2021-bahrain-victorious-nalini.jpeg;
Bahrain-Victorious;2021;UCI WorldTeam;Picture;Picture;Ale - middle;x;;http://www.zonadeavituallamiento.es/images/Bahraiin-Victorius21(a).jpg;http://www.zonadeavituallamiento.es/images/Bahraiin-Victorius21(b).jpg
Bahrain-Victorious;2022;UCI WorldTeam;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Bahraiin-Victorius22(a).jpg;http://www.zonadeavituallamiento.es/images/Bahraiin-Victorius22(b).jpg
Bahrain-Victorious;2023;UCI WorldTeam;Aucune description de photo disponible.;;x;x;Tour;bahrain_23;
Bahrain-Victorious;2023;UCI WorldTeam;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/Bahraiin-Victorius23(a).jpg;http://www.zonadeavituallamiento.es/images/Bahraiin-Victorius23(b).jpg
Bahrain-Victorious;2024;UCI WorldTeam;Peut Ãªtre une image de texte;;x;x;;bahrain_24;
Bai Sicasal;2019;;Aucune description de photo disponible.;;x;;;bai_19;
BAI Sicasal;2022;;musette 2022 bai sicasal;;x;;;https://lakarra.net/wp-content/uploads/2023/01/musette-2022-bai-sicasal.jpeg;
Bairrada Cycling Team;2022;Junior;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Bairrada22.jpg;
Ballan;1998;TT I;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Ballan98.jpg;
Ballan-Alessio;1999;TT II;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/Ballan-Alessio99.jpg;
Banco Bic-Carmin;2013;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Banco-Bic13.jpg;
Banco Bic-Carmin;2014;UCI Europa Tour Continental;Picture;;White stripes on the sides;;;http://www.zonadeavituallamiento.es/images/Banco-Bic14(2).jpg;
Banco Bic-Carmin;2014;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Banco-Bic14.jpg;
Banesto;--;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Banesto.jpg;
Banesto;1995;;musette 1995 banesto;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-1995-banesto.jpg;
Banesto;1997;TT I;Picture;;Square format;;;http://www.avesdeburgos.com/ciclismo/images/Banesto97.jpg;
Banesto;2000;;musette 2000 banesto;;Pinarello top left;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2000-banesto.jpg;
Banesto-Pinarello;1993;Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Banesto93.jpg;
Banesto-Pinarello;1994;Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Banesto93.jpg;
BANK BGZ;2013;;musette 2013 bank bgz;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2013-bank-bgz.jpg;
BANK BGZ;2012;;musette 2012 bank bgz;;x;;;https://lakarra.net/wp-content/uploads/2020/07/musette-2012-bank-bgz.jpeg;
BankGiroLoterij;2003;TT II;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/BankGiroLoterij0304.jpg;
BankGiroLoterij;2004;TT I;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/BankGiroLoterij0304.jpg;
BankGiroLoterij-Batavus;2000;TT II;musette 2000 bankgiro loterij batavus;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2000-bankgiro-loterij-batavus.jpg;
BankGiroLoterij-Batavus;2001;TT II;Picture;;x;;;http://www.zonadeavituallamiento.es/images/BankGiroLoterij01.jpg;
BankGiroLoterij-Batavus;2002;TT II;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/BankGiroLoterij02.jpg;
Barbot-Efapel;2011;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Barbot08.jpg;
Barbot-Gaia;2004;UCI Europa Tour Continental;Picture;;x;x;;;
Barbot-HalcÃ³n;2007;UCI Europa Tour Continental;Picture;;Halcon right;;;http://www.avesdeburgos.com/ciclismo/images/Barbot07.jpg;
Barbot-Pascoal;2005;UCI Europa Tour Continental;Picture;;Pascoal right;;;http://www.zonadeavituallamiento.es/images/Barbot-Pascoal05.jpg;
Barbot-Siper;2008;UCI Europa Tour Continental;Picture;;Siper right;x;;http://www.zonadeavituallamiento.es/images/Barbot08.jpg;
Barbot-Siper;2009;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Barbot08.jpg;
Barbot-Siper;2010;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Barbot08.jpg;
Bardiani CSF;2014;UCI Europa Tour Continental Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Bardiani13.jpg;
Bardiani CSF;2015;UCI Europa Tour Continental Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Bardiani13.jpg;
Bardiani CSF;2015;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Bardiani15.jpg;
Bardiani CSF;2016;UCI Europa Tour Continental Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Bardiani15.jpg;
Bardiani CSF;2016;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Bardiani16.jpg;
Bardiani CSF;2017;UCI Europa Tour Continental Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Bardiani16.jpg;
Bardiani CSF;2018;UCI Europa Tour Continental Profesional;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Bardiani16.jpg;
Bardiani CSF;2019;;Aucune description de photo disponible.;;x;;;bardiani_19;
Bardiani CSF Faizane';2020;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Bardiani20.jpg;
Bardiani CSF Faizane';2022;;Same as previous year;;x;;;https://www.facebook.com/photo/?fbid=3294903120798292&set=a.3077362349219038;
Bardiani Valvole-CSF Inox;2013;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Bardiani13.jpg;
Barloworld;2006;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Barloworld06.jpg;
